,fisherman_age,fisherman_experience_years,province,coast_name,role,boat_type,detected_disaster_type,life_threatening_disaster_count,natural_signs_used,how_often_used_signs,disaster_percentage,action_after_sign,how_long_used_signs_years,has_Wn-3_Wn-8,has_Wn-3_Wn-8_Wn-9,has_Wn-3_Wn-8_Wn-11,has_Wn-3_Wn-9,has_Wn-3_Wn-11,has_Wn-4_Wn-9,has_Wn-4_Wn-10,has_Wn-1_Wn-4,has_Wn-1_Wn-4_Wn-9,has_Wn-1_Wn-4_Wn-7,has_Wn-1_Wn-4_Wn-10,has_Wn-1_Wn-9,has_Wn-1_Wn-7,has_Wn-1_Wn-10,has_Wn-1_Wn-8,has_Wn-1_Wn-6,has_Wn-1_Wn-6_Wn-10,has_Wn-1_Wn-11,has_Wn-9_Wn-10,has_Wn-7_Wn-14,has_Ts-1_Ts-2,has_Ts-1_Ts-2_Ts-3,has_Ts-1_Ts-2_Ts-3_Ts-5,has_Ts-1_Ts-2_Ts-5,has_Ts-1_Ts-2_Ts-4,has_Ts-1_Ts-2_Ts-4_Ts-5,has_Ts-1_Ts-3,has_Ts-1_Ts-3_Ts-5,has_Ts-1_Ts-5,has_Ts-1_Ts-4,has_Ts-1_Ts-4_Ts-5,has_Ts-2_Ts-3,has_Ts-2_Ts-3_Ts-5,has_Ts-2_Ts-5,has_Ts-2_Ts-4,has_Ts-2_Ts-4_Ts-5,has_Ts-3_Ts-5,has_Ts-3_Ts-4,has_Ts-3_Ts-4_Ts-6,has_Ts-3_Ts-6,has_Ts-5_Ts-7,has_Ts-5_Ts-6,has_Cr-1_Cr-3,has_Cr-1_Cr-4,has_Wn-8_Wn-9,has_Wn-8_Wn-11,has_Wn-8_Wn-15,has_Wv-1_Wv-2,has_Ts-4_Ts-5,has_Ts-4_Ts-5_Ts-6,has_Ts-4_Ts-6,has_Ts-4_Ts-6_Ts-7,has_Ts-4_Ts-7,has_Wn-6_Wn-10,has_Wn-2_Wn-5,has_Wn-2_Wn-5_Wn-8,has_Wn-2_Wn-8,has_Wn-2_Wn-10,has_Wn-2_Wn-7,has_Wn-2_Wn-7_Wn-14,has_Wn-2_Wn-14,has_Wn-5_Wn-8,has_Ts-6_Ts-7,has_Wn-12_Wn-16,has_Wn-12_Wn-15,has_Wn-13_Wn-16
145,40,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.2 Angin Kencang,3,Wn-11,14.0,88.89,Wn-11 Berhati-Hati,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,40,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.3 Gelombang Ekstrim,1,Wv-2,18.0,86.67,Wv-2 Menyesuaikan Alat,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,40,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.4 Hujan Badai,3,Wth-1,1.5,62.5,"Wth-1 Berhenti Beraktifitas Melaut
",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,55,35,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.3 Gelombang Ekstrim,1,"Wv-1, Wv-2",4.5,80.0,"Wv-1 Menyesuaikan Waktu Melaut
Wv-2 Menyesuaikan Waktu Melaut",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,55,35,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.4 Hujan Badai,5,Wth-1,3.0,76.92,Wth-1 Berhenti Beraktifitas Melaut,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,55,35,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.5 Arus Kencang,2,Cr-1,3.5,60.0,Cr-1 Tidak Melakukan Apa-Apa  ,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,27,4,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.5 Arus Kencang,1,Cr-2,3.5,60.0,Cr-2 Berhati-Hati,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,45,25,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.5 Arus Kencang,1,Cr-2,4.5,60.0,Cr-2 Menjauh Dari Pantai   ,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,45,25,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.6 Air Pasang,1,Td-2,1.5,100.0,Td-2 Berhati-Hati,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,29,13,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.2 Angin Kencang,5,"Wn-9, Wn-10",10.0,66.67,"Wn-9 Memperbaiki Kapal 
Wn-10 Berhati-Hati",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,29,13,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.4 Hujan Badai,4,Wth-1,4.5,80.0,Wth-1 Berhenti Beraktifitas Melaut,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,39,20,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.4 Hujan Badai,1,Wth-1,4.5,90.0,Wth-1 Berhenti Beraktifitas Melaut,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,37,20,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,3,"Wv-1, Wv-2",5.5,85.71,"Wv-1 Menyesuaikan Waktu Melaut
Wv-2 Menyesuaikan Alat",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,45,26,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,4,"Wv-1, Wv-3",6.0,60.0,"Wv-1 Menyesuaikan Waktu Melaut
Wv-2 Menyesuaikan Waktu Melaut",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,47,30,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.2 Angin Kencang,2,"Wn-3, Wn-8, Wn-11",26.0,100.0,"Wn-3 Menyesuaikan Waktu Melaut
Wn-8 Berhati-hati
Wn-11 Berhati-Hati",30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,47,30,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.3 Gelombang Ekstrim,3,Wv-1,26.0,100.0,Wv-1 Menyesuaikan Alat,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,47,30,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.4 Hujan Badai,2,Wth-1,6.0,80.0,Wth-1 Berhenti Beraktifitas Melaut,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,47,30,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.6 Air Pasang,2,Td-1,12.0,50.0,Td-1 Berhati-Hati,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,20,2,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.1 Tsunami,1,"Ts-1, Ts-2, Ts-4, Ts-5",30.0,100.0,"Ts-1 Berhati-hati
Ts-2 Lari Ke Tempat Tinggi
Ts-4 Lari Ke Tempat Tinggi
Ts-5 Menjauh Dari Pantai",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,20,2,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,5,Wv-1,3.5,73.33,Wv-1Menyesuaikan Alat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,20,2,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.6 Air Pasang,1,"Td-1, Td-2",14.0,50.0,"Td-1 Menyesuaikan Waktu
Td-2 Berhati-Hati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,39,19,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.2 Angin Kencang,2,"Wn-1, Wn-6, Wn-10",18.0,92.86,"Wn-1 Menyesuaikan Waktu Melaut
Wn-6 Memperbaiki Kapal 
Wn-10 Berhati-Hati",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,39,19,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.6 Air Pasang,3,Td-1,18.0,100.0,Td-1 Tidak Melakukan Apa-Apa,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,47,31,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,1,Wv-1,6.0,60.0,Wv-1 Menyesuaikan Alat,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,47,31,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.6 Air Pasang,2,Td-2,6.0,100.0,Td-2 Berhati-Hati,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,26,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.2 Angin Kencang,3,Wn-14,18.0,40.0,Wn-14 Berhati-Hati,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,26,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.4 Hujan Badai,3,Wth-1,6.0,100.0,Wth-1 Berhenti Beraktifitas Melaut,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,40,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.2 Angin Kencang,3,"Wn-1, Wn-8, Wn-11",18.0,100.0,"Wn-1 Menyesuaikan Waktu Melaut
Wn-8 Memperbaiki Kapal 
Wn-11 Berhati-Hati",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,40,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.3 Gelombang Ekstrim,1,Wv-1,18.0,61.54,Wv-1 Tidak melakukan apa apa,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,24,10,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.5 Arus Kencang,1,Cr-1,3.5,100.0,Cr-1 Tidak Melakukan Apa-Apa  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,24,10,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.6 Air Pasang,1,"Td-1, Td-2",14.0,100.0,"Td-1 Menyesuaikan Waktu
Td-2 Berhati-Hati",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,62,43,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.2 Angin Kencang,3,Wn-11,18.0,100.0,Wn-11 Berhati-Hati,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,62,43,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.3 Gelombang Ekstrim,2,"Wv-1, Wv-2",18.0,90.0,"Wv-1 Menyesuaikan Waktu Melaut
Wv-2 Menyesuaikan Waktu Melaut",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,62,43,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.4 Hujan Badai,4,Wth-1,18.0,100.0,Wth-1 Berhenti Beraktifitas Melaut,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,62,43,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.5 Arus Kencang,1,Cr-1,18.0,92.86,Cr-1 Tidak Melakukan Apa-Apa  ,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,62,43,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.6 Air Pasang,1,Td-1,18.0,100.0,Td-1 Berhati-Hati,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,45,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.5 Arus Kencang,7,"Cr-1, Cr-2",3.5,100.0,"Cr-1 Tidak Melakukan Apa-Apa
Cr-2 Menjauh Dari Pantai   ",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,45,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.6 Air Pasang,6,Td-1,20.0,66.67,Td-1 Tidak Melakukan Apa-Apa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,22,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,1,Wv-1,4.0,80.0, Wv-1 Menyesuaikan Waktu Melaut,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,45,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.4 Hujan Badai,3,Wth-1,18.0,90.0,Wth-1 Berhenti Beraktifitas Melaut,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,45,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,B.6 Air Pasang,2,Td-2,8.0,66.67,Td-2 Berhati-Hati,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,36,18,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.2 Angin Kencang,2,"Wn-1, Wn-5, Wn-11",18.0,86.67,"Wn-1 Menyesuaikan Waktu Melaut
Wn-5 Memperbaiki Kapal 
Wn-11 Berhati-Hati",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,36,18,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.4 Hujan Badai,3,Wth-1,6.0,66.67,Wth-1 Berhenti Beraktifitas Melaut,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,51,32,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.2 Angin Kencang,5,"Wn-1, Wn-6, Wn-10",22.0,81.25,"Wn-1 Menyesuaikan Waktu Melaut
Wn-6 Memperbaiki Kapal 
Wn-10 Berhati-Hati",32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,51,32,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.3 Gelombang Ekstrim,3,Wv-1,26.0,100.0,Wv-1 Menyesuaikan Alat,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,51,32,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.5 Arus Kencang,1,Cr-2,5.5,75.0,Cr-2 Menjauh Dari Pantai   ,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,51,32,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,B.6 Air Pasang,3,"Td-1, Td-2",20.0,77.78,"Td-1 Menyesuaikan Waktu
Td-2 Berhati-Hati",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,28,8,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.3 Gelombang Ekstrim,2,"Wv-1, Wv-2",5.5,77.78,"Wv-1 Menyesuaikan Waktu Melaut
Wv-2 Menyesuaikan Waktu Melaut",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,28,8,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.5 Arus Kencang,4,"Cr-1, Cr-2",3.5,66.67,"Cr-1 Tidak Melakukan Apa-Apa
Cr-2 Menjauh Dari Pantai   ",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,31,11,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.4 Hujan Badai,3,Wth-1,20.0,83.33,Wth-1 Berhenti Beraktifitas Melaut,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,29,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.2 Angin Kencang,5,"Wn-2, Wn-7, Wn-14",24.0,100.0,"Wn-2 Menyesuaikan Waktu Melaut
Wn-7 Memperbaiki Kapal 
Wn-14 Berhati-Hati",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
196,29,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,B.5 Arus Kencang,7,"Cr-1, Cr-2",4.0,66.67,"Cr-1 Tidak Melakukan Apa-Apa
Cr-2 Menjauh Dari Pantai   ",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
